HUD Metro Fair Market Rent Area Name,CBSASub23,"ZIP
Code",erap_fmr_br0,erap_fmr_br1,erap_fmr_br2,erap_fmr_br3,erap_fmr_br4
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10472,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10473,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10474,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10475,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10505,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10509,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10512,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10516,"$2,123","$2,170","$2,451","$3,080","$3,320"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10524,"$2,123","$2,170","$2,500","$3,130","$3,390"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10537,"$2,660","$2,750","$3,130","$3,930","$4,240"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10541,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10542,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10550,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10567,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10579,"$2,320","$2,370","$2,680","$3,370","$3,630"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10588,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10803,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10901,"$2,170","$2,220","$2,510","$3,150","$3,400"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10911,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10913,"$2,300","$2,360","$2,660","$3,340","$3,600"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10920,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10923,"$2,123","$2,170","$2,451","$3,080","$3,320"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10927,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10931,"$2,410","$2,460","$2,780","$3,490","$3,760"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10952,"$2,170","$2,210","$2,500","$3,140","$3,380"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10954,"$2,980","$3,050","$3,440","$4,320","$4,650"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10956,"$2,300","$2,360","$2,660","$3,340","$3,600"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10960,"$2,480","$2,530","$2,860","$3,590","$3,870"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10962,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10964,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10965,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10968,"$2,660","$2,720","$3,070","$3,860","$4,150"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10970,"$2,130","$2,180","$2,460","$3,090","$3,330"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10974,"$2,370","$2,430","$2,740","$3,440","$3,710"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10976,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10977,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10980,"$2,170","$2,210","$2,500","$3,140","$3,380"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10982,"$2,170","$2,210","$2,500","$3,140","$3,380"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10983,"$3,190","$3,260","$3,680","$4,620","$4,980"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10984,"$2,140","$2,190","$2,470","$3,110","$3,350"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10986,"$2,880","$2,940","$3,320","$4,170","$4,490"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10987,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10989,"$2,890","$2,960","$3,340","$4,200","$4,520"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10993,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,10994,"$2,560","$2,620","$2,950","$3,710","$3,990"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11001,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11003,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11004,"$2,150","$2,200","$2,480","$3,110","$3,360"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11005,"$3,190","$3,260","$3,680","$4,620","$4,980"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11020,"$2,123","$2,170","$2,530","$3,220","$3,520"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11040,"$2,123","$2,170","$2,520","$3,230","$3,550"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11101,"$2,660","$2,720","$3,070","$3,860","$4,150"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11102,"$2,680","$2,740","$3,100","$3,890","$4,190"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11103,"$2,550","$2,610","$2,950","$3,710","$3,990"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11104,"$2,540","$2,590","$2,930","$3,680","$3,960"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11105,"$2,640","$2,700","$3,050","$3,830","$4,130"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11106,"$2,530","$2,590","$2,920","$3,670","$3,950"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11109,"$3,190","$3,260","$3,680","$4,620","$4,980"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11201,"$3,190","$3,260","$3,680","$4,620","$4,980"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11202,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11203,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11204,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11205,"$2,190","$2,240","$2,530","$3,180","$3,420"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11206,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11207,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11208,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11209,"$2,410","$2,460","$2,780","$3,490","$3,760"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11210,"$2,123","$2,170","$2,451","$3,080","$3,320"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11211,"$2,550","$2,610","$2,950","$3,710","$3,990"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11212,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11213,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11214,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11215,"$3,190","$3,260","$3,680","$4,620","$4,980"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11216,"$2,240","$2,290","$2,590","$3,250","$3,500"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11217,"$3,190","$3,260","$3,680","$4,620","$4,980"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11218,"$2,360","$2,410","$2,720","$3,420","$3,680"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11219,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11220,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11221,"$2,160","$2,200","$2,490","$3,130","$3,370"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11222,"$2,810","$2,870","$3,240","$4,070","$4,380"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11223,"$2,130","$2,180","$2,460","$3,090","$3,330"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11224,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11225,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11226,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11228,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11229,"$2,123","$2,170","$2,451","$3,080","$3,320"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11230,"$2,200","$2,250","$2,540","$3,190","$3,440"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11231,"$3,070","$3,130","$3,540","$4,450","$4,790"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11232,"$2,150","$2,200","$2,480","$3,110","$3,360"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11233,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11234,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11235,"$2,180","$2,230","$2,520","$3,170","$3,410"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11236,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11237,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11238,"$2,640","$2,700","$3,050","$3,830","$4,130"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11239,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11241,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11242,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11243,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11247,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11249,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11252,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11256,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11351,"$2,180","$2,230","$2,520","$3,170","$3,410"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11352,"$2,180","$2,230","$2,520","$3,170","$3,410"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11354,"$2,260","$2,310","$2,610","$3,280","$3,530"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11355,"$2,160","$2,200","$2,490","$3,130","$3,370"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11356,"$2,390","$2,440","$2,760","$3,470","$3,730"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11357,"$2,420","$2,470","$2,790","$3,500","$3,780"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11358,"$2,360","$2,410","$2,720","$3,420","$3,680"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11359,"$2,180","$2,230","$2,520","$3,170","$3,410"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11360,"$2,840","$2,900","$3,280","$4,120","$4,440"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11361,"$2,550","$2,610","$2,950","$3,710","$3,990"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11362,"$2,560","$2,620","$2,960","$3,720","$4,010"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11363,"$2,830","$2,900","$3,270","$4,110","$4,420"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11364,"$2,440","$2,500","$2,820","$3,540","$3,820"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11365,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11366,"$2,360","$2,420","$2,730","$3,430","$3,690"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11367,"$2,123","$2,170","$2,451","$3,078","$3,316"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11368,"$2,330","$2,380","$2,690","$3,380","$3,640"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11369,"$2,340","$2,390","$2,700","$3,390","$3,650"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11370,"$2,300","$2,350","$2,650","$3,330","$3,590"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11371,"$2,180","$2,230","$2,520","$3,170","$3,410"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11372,"$2,220","$2,270","$2,560","$3,220","$3,460"
"New York, NY HUD Metro FMR Area",METRO35620MM5600,11373,"$2,320","$2,370","$2,680","$3,370","$3,630"
